Postal Code,city,county,state,latitude,longitude
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
33801,Lakeland,Polk,Florida,28.0381,-81.9392
33801,Lakeland,Polk,Florida,28.0381,-81.9392
33801,Lakeland,Polk,Florida,28.0381,-81.9392
33801,Lakeland,Polk,Florida,28.0381,-81.9392
33801,Lakeland,Polk,Florida,28.0381,-81.9392
33801,Lakeland,Polk,Florida,28.0381,-81.9392
33801,Lakeland,Polk,Florida,28.0381,-81.9392
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
44105,Cleveland,Cuyahoga,Ohio,41.4509,-81.619
44105,Cleveland,Cuyahoga,Ohio,41.4509,-81.619
28806,Asheville,Buncombe,North Carolina,35.5808,-82.6078
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
13021,Auburn,Cayuga,New York,42.93,-76.5626
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
13021,Auburn,Cayuga,New York,42.93,-76.5626
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
10009,New York,New York,New York,40.7262,-73.9796
13021,Auburn,Cayuga,New York,42.93,-76.5626
13021,Auburn,Cayuga,New York,42.93,-76.5626
13021,Auburn,Cayuga,New York,42.93,-76.5626
13021,Auburn,Cayuga,New York,42.93,-76.5626
13021,Auburn,Cayuga,New York,42.93,-76.5626
13021,Auburn,Cayuga,New York,42.93,-76.5626
10035,New York,New York,New York,40.8011,-73.9371
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
10024,New York,New York,New York,40.7864,-73.9764
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
10035,New York,New York,New York,40.8011,-73.9371
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
13021,Auburn,Cayuga,New York,42.93,-76.5626
33180,Miami,Miami-Dade,Florida,25.9597,-80.1403
70506,Lafayette,Lafayette,Louisiana,30.2077,-92.0656
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10009,New York,New York,New York,40.7262,-73.9796
10035,New York,New York,New York,40.8011,-73.9371
2151,Revere,Suffolk,Massachusetts,42.4138,-71.0052
2151,Revere,Suffolk,Massachusetts,42.4138,-71.0052
22304,Alexandria,City of Alexandria,Virginia,38.8149,-77.121
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
98115,Seattle,King,Washington,47.6849,-122.2968
10035,New York,New York,New York,40.8011,-73.9371
23464,Virginia Beach,Virginia Beach (city),Virginia,36.7978,-76.1759
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
23464,Virginia Beach,Virginia Beach (city),Virginia,36.7978,-76.1759
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
22304,Alexandria,City of Alexandria,Virginia,38.8149,-77.121
70506,Lafayette,Lafayette,Louisiana,30.2077,-92.0656
70506,Lafayette,Lafayette,Louisiana,30.2077,-92.0656
70506,Lafayette,Lafayette,Louisiana,30.2077,-92.0656
85301,Glendale,Maricopa,Arizona,33.5311,-112.1767
85301,Glendale,Maricopa,Arizona,33.5311,-112.1767
22304,Alexandria,City of Alexandria,Virginia,38.8149,-77.121
22304,Alexandria,City of Alexandria,Virginia,38.8149,-77.121
22304,Alexandria,City of Alexandria,Virginia,38.8149,-77.121
22304,Alexandria,City of Alexandria,Virginia,38.8149,-77.121
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
40475,Richmond,Madison,Kentucky,37.7546,-84.2955
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
29203,Columbia,Richland,South Carolina,34.0635,-81.0265
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
30080,Smyrna,Cobb,Georgia,33.8796,-84.5023
31907,Columbus,Muscogee,Georgia,32.4779,-84.898
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
10035,New York,New York,New York,40.8011,-73.9371
98115,Seattle,King,Washington,47.6849,-122.2968
35601,Decatur,Morgan,Alabama,34.5896,-86.9887
62521,Decatur,Macon,Illinois,39.8395,-88.9465
62521,Decatur,Macon,Illinois,39.8395,-88.9465
98115,Seattle,King,Washington,47.6849,-122.2968
35601,Decatur,Morgan,Alabama,34.5896,-86.9887
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
10035,New York,New York,New York,40.8011,-73.9371
17602,Lancaster,Lancaster,Pennsylvania,40.0335,-76.2844
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
30062,Marietta,Cobb,Georgia,34.0025,-84.4633
94521,Concord,Contra Costa,California,37.9575,-121.975
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
94110,San Francisco,City and County of San Francisco,California,37.7509,-122.4153
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
29203,Columbia,Richland,South Carolina,34.0635,-81.0265
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
85301,Glendale,Maricopa,Arizona,33.5311,-112.1767
85301,Glendale,Maricopa,Arizona,33.5311,-112.1767
90712,Lakewood,Los Angeles,California,33.8512,-118.1457
23320,Chesapeake,Chesapeake (city),Virginia,36.7352,-76.2384
23320,Chesapeake,Chesapeake (city),Virginia,36.7352,-76.2384
98115,Seattle,King,Washington,47.6849,-122.2968
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
78745,Austin,Travis,Texas,30.2063,-97.7956
94110,San Francisco,City and County of San Francisco,California,37.7509,-122.4153
31907,Columbus,Muscogee,Georgia,32.4779,-84.898
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
30062,Marietta,Cobb,Georgia,34.0025,-84.4633
94521,Concord,Contra Costa,California,37.9575,-121.975
95240,Lodi,San Joaquin,California,38.1222,-121.2555
43130,Lancaster,Fairfield,Ohio,39.7187,-82.6031
43130,Lancaster,Fairfield,Ohio,39.7187,-82.6031
43130,Lancaster,Fairfield,Ohio,39.7187,-82.6031
37211,Nashville,Davidson,Tennessee,36.0725,-86.724
37211,Nashville,Davidson,Tennessee,36.0725,-86.724
13440,Rome,Oneida,New York,43.2193,-75.4498
13440,Rome,Oneida,New York,43.2193,-75.4498
92672,San Clemente,Orange,California,33.4361,-117.6231
92672,San Clemente,Orange,California,33.4361,-117.6231
85224,Chandler,Maricopa,Arizona,33.3301,-111.8632
98115,Seattle,King,Washington,47.6849,-122.2968
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
92503,Riverside,Riverside,California,33.9208,-117.4589
28403,Wilmington,New Hanover,North Carolina,34.2237,-77.8862
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
6460,Milford,South Central Regional,Connecticut,41.2175,-73.0549
6460,Milford,South Central Regional,Connecticut,41.2175,-73.0549
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
12180,Troy,Rensselaer,New York,42.7287,-73.6683
12180,Troy,Rensselaer,New York,42.7287,-73.6683
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
60174,Saint Charles,Kane,Illinois,41.9194,-88.307
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
75061,Irving,Dallas,Texas,32.8267,-96.9633
75061,Irving,Dallas,Texas,32.8267,-96.9633
75061,Irving,Dallas,Texas,32.8267,-96.9633
90049,Los Angeles,Los Angeles,California,34.066,-118.474
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
10011,New York,New York,New York,40.7402,-73.9996
27405,Greensboro,Guilford,North Carolina,36.1214,-79.7733
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
95123,San Jose,Santa Clara,California,37.2458,-121.8306
14701,Jamestown,Chautauqua,New York,42.0928,-79.244
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
43055,Newark,Licking,Ohio,40.0724,-82.4046
40214,Louisville,Jefferson,Kentucky,38.1593,-85.778
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
77070,Houston,Harris,Texas,29.9781,-95.5803
77070,Houston,Harris,Texas,29.9781,-95.5803
77070,Houston,Harris,Texas,29.9781,-95.5803
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
93309,Bakersfield,Kern,California,35.3384,-119.0627
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
77070,Houston,Harris,Texas,29.9781,-95.5803
92024,Encinitas,San Diego,California,33.0535,-117.2689
92024,Encinitas,San Diego,California,33.0535,-117.2689
79109,Amarillo,Randall,Texas,35.1663,-101.8868
77095,Houston,Harris,Texas,29.8941,-95.6481
77095,Houston,Harris,Texas,29.8941,-95.6481
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
38109,Memphis,Shelby,Tennessee,35.0425,-90.0732
72209,Little Rock,Pulaski,Arkansas,34.6725,-92.3529
72209,Little Rock,Pulaski,Arkansas,34.6725,-92.3529
72209,Little Rock,Pulaski,Arkansas,34.6725,-92.3529
91776,San Gabriel,Los Angeles,California,34.089,-118.0955
91776,San Gabriel,Los Angeles,California,34.089,-118.0955
91776,San Gabriel,Los Angeles,California,34.089,-118.0955
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
60653,Chicago,Cook,Illinois,41.8196,-87.6126
60653,Chicago,Cook,Illinois,41.8196,-87.6126
60653,Chicago,Cook,Illinois,41.8196,-87.6126
98115,Seattle,King,Washington,47.6849,-122.2968
24153,Salem,Salem (city),Virginia,37.2853,-80.0692
60610,Chicago,Cook,Illinois,41.9033,-87.6336
92691,Mission Viejo,Orange,California,33.6128,-117.6622
92691,Mission Viejo,Orange,California,33.6128,-117.6622
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
61032,Freeport,Stephenson,Illinois,42.2991,-89.6345
22204,Arlington,Arlington,Virginia,38.859,-77.0997
22204,Arlington,Arlington,Virginia,38.859,-77.0997
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
45231,Cincinnati,Hamilton,Ohio,39.2418,-84.5437
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
10009,New York,New York,New York,40.7262,-73.9796
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
77036,Houston,Harris,Texas,29.6984,-95.5405
54915,Appleton,Outagamie,Wisconsin,44.2425,-88.3564
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
42420,Henderson,Henderson,Kentucky,37.8274,-87.5632
13601,Watertown,Jefferson,New York,43.9743,-75.9122
77340,Huntsville,Walker,Texas,30.6448,-95.5798
77340,Huntsville,Walker,Texas,30.6448,-95.5798
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
33710,Saint Petersburg,Pinellas,Florida,27.7898,-82.7243
33710,Saint Petersburg,Pinellas,Florida,27.7898,-82.7243
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
23464,Virginia Beach,Virginia Beach (city),Virginia,36.7978,-76.1759
78666,San Marcos,Hays,Texas,29.8754,-97.9404
33012,Hialeah,Miami-Dade,Florida,25.8654,-80.3059
33012,Hialeah,Miami-Dade,Florida,25.8654,-80.3059
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
54703,Eau Claire,Eau Claire,Wisconsin,44.8346,-91.5159
78666,San Marcos,Hays,Texas,29.8754,-97.9404
23464,Virginia Beach,Virginia Beach (city),Virginia,36.7978,-76.1759
78666,San Marcos,Hays,Texas,29.8754,-97.9404
78666,San Marcos,Hays,Texas,29.8754,-97.9404
78666,San Marcos,Hays,Texas,29.8754,-97.9404
92704,Santa Ana,Orange,California,33.7249,-117.909
92704,Santa Ana,Orange,California,33.7249,-117.909
92704,Santa Ana,Orange,California,33.7249,-117.909
92704,Santa Ana,Orange,California,33.7249,-117.909
77041,Houston,Harris,Texas,29.8602,-95.5817
77041,Houston,Harris,Texas,29.8602,-95.5817
36116,Montgomery,Montgomery,Alabama,32.3129,-86.2421
36116,Montgomery,Montgomery,Alabama,32.3129,-86.2421
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
60610,Chicago,Cook,Illinois,41.9033,-87.6336
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
98198,Seattle,King,Washington,47.3929,-122.3129
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
60623,Chicago,Cook,Illinois,41.849,-87.7157
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
40324,Georgetown,Scott,Kentucky,38.2117,-84.5562
40324,Georgetown,Scott,Kentucky,38.2117,-84.5562
40324,Georgetown,Scott,Kentucky,38.2117,-84.5562
40324,Georgetown,Scott,Kentucky,38.2117,-84.5562
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
72401,Jonesboro,Craighead,Arkansas,35.833,-90.6965
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
20016,Washington,District of Columbia,District of Columbia,38.9381,-77.086
20016,Washington,District of Columbia,District of Columbia,38.9381,-77.086
20016,Washington,District of Columbia,District of Columbia,38.9381,-77.086
20016,Washington,District of Columbia,District of Columbia,38.9381,-77.086
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
90278,Redondo Beach,Los Angeles,California,33.8707,-118.3715
43130,Lancaster,Fairfield,Ohio,39.7187,-82.6031
43130,Lancaster,Fairfield,Ohio,39.7187,-82.6031
43130,Lancaster,Fairfield,Ohio,39.7187,-82.6031
98198,Seattle,King,Washington,47.3929,-122.3129
98198,Seattle,King,Washington,47.3929,-122.3129
60610,Chicago,Cook,Illinois,41.9033,-87.6336
10024,New York,New York,New York,40.7864,-73.9764
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
92037,La Jolla,San Diego,California,32.8455,-117.2521
1841,Lawrence,Essex,Massachusetts,42.7115,-71.167
1841,Lawrence,Essex,Massachusetts,42.7115,-71.167
1841,Lawrence,Essex,Massachusetts,42.7115,-71.167
98115,Seattle,King,Washington,47.6849,-122.2968
98115,Seattle,King,Washington,47.6849,-122.2968
1852,Lowell,Middlesex,Massachusetts,42.6344,-71.2983
28403,Wilmington,New Hanover,North Carolina,34.2237,-77.8862
60610,Chicago,Cook,Illinois,41.9033,-87.6336
27360,Thomasville,Davidson,North Carolina,35.8713,-80.0913
27360,Thomasville,Davidson,North Carolina,35.8713,-80.0913
77070,Houston,Harris,Texas,29.9781,-95.5803
45011,Hamilton,Butler,Ohio,39.4059,-84.5221
45014,Fairfield,Butler,Ohio,39.3266,-84.5479
45014,Fairfield,Butler,Ohio,39.3266,-84.5479
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
53186,Waukesha,Waukesha,Wisconsin,42.9993,-88.2196
10011,New York,New York,New York,40.7402,-73.9996
10011,New York,New York,New York,40.7402,-73.9996
10011,New York,New York,New York,40.7402,-73.9996
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
77036,Houston,Harris,Texas,29.6984,-95.5405
1852,Lowell,Middlesex,Massachusetts,42.6344,-71.2983
36116,Montgomery,Montgomery,Alabama,32.3129,-86.2421
36116,Montgomery,Montgomery,Alabama,32.3129,-86.2421
22153,Springfield,Fairfax,Virginia,38.7449,-77.237
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10011,New York,New York,New York,40.7402,-73.9996
10011,New York,New York,New York,40.7402,-73.9996
77036,Houston,Harris,Texas,29.6984,-95.5405
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
84107,Salt Lake City,Salt Lake,Utah,40.6568,-111.8904
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
77036,Houston,Harris,Texas,29.6984,-95.5405
77036,Houston,Harris,Texas,29.6984,-95.5405
77036,Houston,Harris,Texas,29.6984,-95.5405
77036,Houston,Harris,Texas,29.6984,-95.5405
95207,Stockton,San Joaquin,California,38.0024,-121.3238
53711,Madison,Dane,Wisconsin,43.0356,-89.4526
53711,Madison,Dane,Wisconsin,43.0356,-89.4526
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
77041,Houston,Harris,Texas,29.8602,-95.5817
77041,Houston,Harris,Texas,29.8602,-95.5817
92704,Santa Ana,Orange,California,33.7249,-117.909
23320,Chesapeake,Chesapeake (city),Virginia,36.7352,-76.2384
23320,Chesapeake,Chesapeake (city),Virginia,36.7352,-76.2384
60610,Chicago,Cook,Illinois,41.9033,-87.6336
23223,Richmond,City of Richmond,Virginia,37.5477,-77.3948
52402,Cedar Rapids,Linn,Iowa,42.0188,-91.6612
37918,Knoxville,Knox,Tennessee,36.0501,-83.9226
37918,Knoxville,Knox,Tennessee,36.0501,-83.9226
37918,Knoxville,Knox,Tennessee,36.0501,-83.9226
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
98026,Edmonds,Snohomish,Washington,47.8353,-122.327
98026,Edmonds,Snohomish,Washington,47.8353,-122.327
98026,Edmonds,Snohomish,Washington,47.8353,-122.327
98026,Edmonds,Snohomish,Washington,47.8353,-122.327
92037,La Jolla,San Diego,California,32.8455,-117.2521
10024,New York,New York,New York,40.7864,-73.9764
98103,Seattle,King,Washington,47.6733,-122.3426
98103,Seattle,King,Washington,47.6733,-122.3426
65807,Springfield,Greene,Missouri,37.1668,-93.3085
65807,Springfield,Greene,Missouri,37.1668,-93.3085
77041,Houston,Harris,Texas,29.8602,-95.5817
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
48227,Detroit,Wayne,Michigan,42.3883,-83.1937
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
67212,Wichita,Sedgwick,Kansas,37.7007,-97.4383
95051,Santa Clara,Santa Clara,California,37.3483,-121.9844
95051,Santa Clara,Santa Clara,California,37.3483,-121.9844
10011,New York,New York,New York,40.7402,-73.9996
93277,Visalia,Tulare,California,36.3114,-119.3065
93277,Visalia,Tulare,California,36.3114,-119.3065
93277,Visalia,Tulare,California,36.3114,-119.3065
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
77036,Houston,Harris,Texas,29.6984,-95.5405
